mid,tag,timestamp
1414,cross dressing,1138040381
1415,men in drag,1138040381
1416,remade,1138040381
1417,Tom Clancy,1137180961
1419,John Grisham,1137375482
1422,interracial romance,1137374008
1423,shrimp,1137375519
1425,Vietnam,1137375519
1426,wedding,1137375527
1427,gambling,1138137551
1428,Holocaust,1137202123
1429,In Netflix queue,1137202123
1430,Disney,1137180959
1431,journalism,1137375629
1432,bus,1137206476
1437,spies,1137206826
1438,alcoholism,1137375043
1439,Edith Wharton,1137181633
1440,horses,1138040415
1441,mental illness,1138040434
1442,Oscar (Best Actress),1138040434
1445,President,1137191329
1446,John Grisham,1137181658
1447,based on a TV show,1137784717
1449,hula hoop,1137375547
1453,assassination,1138137543
1454,Ireland,1137181677
1456,biopic,1138137776
1457,Dinosaur,1137202921
1458,Japan,1137375570
1459,sexuality,1137375570
1460,Shakespeare,1137181143
1461,cross dressing,1137374959
1464,divorce,1137374961
1465,men in drag,1137374967
1466,AIDs,1137375634
1468,radio,1138137637
1473,show business,1138137637
1474,Butler,1137202599
1475,Housekeeper,1137202599
1476,military,1137374250
1477,Australia,1138137660
1479,racism,1138137660
1480,violence,1138137660
1483,football,1137375002
1484,Holocaust,1137180970
1485,chess,1137181705
1487,In Netflix queue,1137201896
1488,C.S. Lewis,1137181163
1489,large cast,1137206471
1490,race,1138137665
1493,Empire State Building,1137203041
1495,robots,1137375464
1496,beat poetry,1137203057
1497,Christmas,1137375615
1498,Halloween,1137375615
1499,politics,1137375666
1500,adolescence,1137206827
1502,christmas,1137374182
1503,overrated,1137180951
1507,Disney,1137180971
1513,robots,1137206517
1514,American Indians,1137180976
1515,Native Americans,1137180976
1516,superhero,1137206164
1517,Hannibal Lector,1137180982
1518,Disney,1137375648
1519,Disney,1137180963
1526,Disney,1137374224
1527,prostitution,1137206324
1529,Coen Brothers,1137180968
1533,Disney,1138040401
1537,priest,1137375884
1541,babies,1137375798
1542,Gulf War,1137375718
1544,based on a TV show,1138137584
1545,India,1138137607
1546,India,1137181320
1547,spoof,1138137597
1549,Bugs Bunny,1137373978
1550,Veterinarian,1137203107
1551,Aardman,1137206828
1552,In Netflix queue,1137202096
1554,Alcatraz,1137206418
1556,Disaster,1137180960
1562,Aardman,1137206827
1564,aliens,1138137820
1565,Atomic bomb,1137202888
1566,drug abuse,1137191490
1569,aliens,1137206181
1571,In Netflix queue,1137201974
1572,John Grisham,1137375969
1573,based on a TV show,1137375996
1574,adultery,1137374123
1580,kidnapping,1137374242
1581,Jane Austen,1137375748
1582,golf,1137374262
1583,Mafia,1137180955
1584,Shakespeare,1137375988
1585,divorce,1137206322
1586,movie business,1137181713
1587,France,1138137809
1588,Capote,1138137849
1589,falling,1137205255
1590,voyeurism,1137206380
1591,Screwball,1137202499
1592,Brooch,1137191231
1593,divorce,1137375780
1594,Mount Rushmore,1138137968
1596,adultery,1137206162
1597,men in drag,1137191481
1598,heist,1138306780
1599,start of a beautiful friendship,1137202319
1600,statue,1137206229
1601,George Bernard Shaw,1137202973
1602,rich guy - poor girl,1137206449
1603,Italy,1137206429
1604,royalty,1137206429
1605,1900s,1138137949
1606,Dorothy,1137205270
1608,Toto,1137205270
1609,Civil War,1137374145
1610,television,1137375857
1611,movies,1137207406
1612,Rosebud,1137202868
1613,Hal,1137368035
1614,space,1137368035
1615,Hollywood,1137202821
1616,divorce,1137368140
1617,Mrs. DeWinter,1137202590
1619,Europe,1140441887
1620,journalism,1140441887
1621,war,1140441887
1623,assassination,1137207035
1624,amnesia,1138137999
1625,wedding,1137375767
1626,Cold War,1137521228
1627,Russia,1137521228
1629,prostitution,1137374937
1631,swashbuckler,1138137798
1633,swashbuckler,1138137943
1635,ghosts,1138306878
1639,Shangri-La,1137207008
1641,Astaire and Rogers,1137181301
1642,butler,1137521096
1643,homeless,1137521096
1644,screwball,1137521103
1645,oil,1137206938
1646,Nick and Nora Charles,1137200994
1647,Screwball,1137202906
1648,race,1137375685
1649,Christmas,1138137927
1650,Politics,1137202956
1652,leopard,1137368052
1653,screwball,1137368052
1654,adoption,1137207058
1655,fugitive,1137206861
1656,zombies,1137181787
1658,missionary,1137202249
1659,crime,1138306770
1660,Tennessee Williams,1138137870
1661,journalism,1138306956
1662,Hemingway,1137375762
1663,Animal movie,1137181755
1665,Ireland,1137375821
1667,food,1138137832
1670,death penalty,1138137880
1671,John Grisham,1138137880
1672,Disney,1137375809
1673,race,1137375809
1674,twins,1137375864
1675,Disney,1137181749
1676,Disney,1137375959
1677,King Arthur,1137375959
1678,Disney,1137375815
1679,nanny,1137375815
1680,Disney,1137375741
1681,Disney,1137374219
1682,Disney,1137374073
1683,Disney,1137202900
1684,Rogers and Hammerstein,1137181179
1685,In Netflix queue,1137201463
1686,Music,1137203070
1687,Shakespeare,1137181313
1688,Astaire and Rogers,1137181830
1689,anti-Semitism,1138306851
1690,governess,1137521394
1693,fish,1137202895
1694,Bible,1137375841
1695,parody,1137375841
1696,religion,1137375841
1699,cross dressing,1138138013
1701,politics,1138137861
1702,1920s,1138137844
1703,gangsters,1138137844
1704,dance,1138306856
1707,music,1138306856
1711,heist,1137207100
1713,violence,1137207100
1717,Vietnam,1138137990
1718,1960s,1137375736
1719,Jim Morrison,1137375736
1721,music,1137375736
1722,Holocaust,1137375015
1726,aliens,1137521204
1727,Navy,1138138004
1729,1950s,1137207088
1730,adolescence,1137207088
1731,Tennessee Williams,1137207146
1732,aging,1137207041
1733,Clousseau,1137375898
1734,military,1137374233
1735,England,1137202949
1739,King Arthur,1137202949
1746,boxing,1137201093
1747,In Netflix queue,1137201093
1748,Aardman,1137368133
1752,politics,1137181738
1753,Italy,1137191228
1754,court,1137521169
1755,military,1137521169
1757,crime,1138306883
1759,adultery,1137374103
1760,In Netflix queue,1137201055
1762,disability,1137207053
1767,Australia,1137202649
1769,dance,1137202649
1770,In Netflix queue,1137201133
1771,police,1137201133
1772,mental illness,1138137985
1777,I am your father,1137202639
1779,space,1137205077
1783,space opera,1137205075
1784,Inigo Montoya,1137202999
1785,six-fingered man,1137202999
1791,archaeology,1137784496
1792,ark of the covenant,1137207066
1793,indiana jones,1137207064
1794,space,1138137801
1797,spaghetti western,1138137912
1798,court,1137206845
1799,Middle East,1137206997
1801,brainwashing,1138137889
1804,Harper Lee,1137191542
1805,racism,1137191542
1806,Vietnam,1138137816
1807,spaghetti western,1138137976
1809,darth vader,1137207127
1810,luke skywalker,1137207127
1812,space opera,1137207127
1816,ferris wheel,1137201067
1821,Venice,1143683500
1824,zither,1143683500
1825,Mafia,1138137920
1826,aliens,1137766234
1827,samurai,1137207077
1829,Norman Bates,1137203028
1831,Saturday Night Live,1137375705
1833,Mafia,1137181066
1834,Vietnam,1137181761
1835,moon,1137205261
1836,Shakespeare,1137181778
1837,Mozart,1137181247
1839,Salieri,1137181247
1840,boxing,1137375891
1841,New York,1137206872
1844,NASA,1137181802
1845,space,1137207104
1848,submarine,1138137835
1855,The Entertainer,1137520998
1856,May-December romance,1137206961
1857,chess,1137375008
1858,death,1137375008
1859,robots,1137368088
1860,Civil War,1137181272
1862,Shakespeare sort of,1137181815
1863,black and white,1138306904
1866,Mafia,1137375832
1867,High School,1137191334
1870,Simon and Garfunkel,1137181084
1873,hit men,1138137899
1875,POW,1137206891
1876,incest,1137521080
1881,aliens,1137206910
1882,Cold,1137203094
1883,skiing,1137375698
1884,Stephen King,1137181824
1885,Stephen King,1137181838
1887,serial killer,1137207017
1888,POW,1137206951
1889,Vietnam,1137375724
1891,revenge,1138031666
1892,assassination,1137207027
1893,brainwashing,1137207027
1894,murder,1138137828
1895,time travel,1137202832
1897,World War II,1137181795
1900,prison,1137520930
1902,In Netflix queue,1137201859
1904,spoof,1138031675
1906,In Netflix queue,1137201087
1907,Nazis,1137206944
1909,Disney,1137375752
1910,gunfight,1138306895
1911,Hammett,1138306774
1912,high school,1137368062
1913,heavy metal,1137368105
1914,mockumentary,1137368105
1916,music,1137368105
1917,archaeology,1137206982
1918,Holy Grail,1137206982
1919,television,1137206878
1920,India,1137191587
1921,E. M. Forster,1137191679
1922,Cambodia,1138137933
1923,Vietnam,1138137933
1924,Shakespeare sort of,1138306870
1926,space,1138306870
1927,baseball,1138137903
1928,India,1138031736
1929,crime,1138137854
1931,New York,1137202686
1932,birds,1137202841
1933,remake,1137181261
1934,lawyer,1137202856
1936,high school,1137784649
1937,prom,1137784649
1938,Stephen King,1137784649
1939,vampires,1137374972
1940,demons,1137368289
1941,personals ads,1137202938
1942,religion,1137202850
1944,Borg,1137202633
1945,ex-con,1137203050
1946,In Netflix queue,1137201059
1947,religion,1137374986
1948,Arthur Miller,1137191572
1949,dogs,1137374063
1950,remake,1137374063
1951,Klingons,1137203064
1952,Captain Kirk,1138031870
1953,whales,1137368320
1954,superhero,1137374089
1955,high school,1137368225
1956,high school,1137374154
1957,Shark,1137202913
1958,shark,1137373926
1959,sports,1137205489
1960,Coen Brothers,1137181415
1961,spying,1138031853
1962,Hemingway,1137374949
1963,slasher,1138031814
1964,spoof,1138031814
1965,Hawkeye,1137368264
1966,James Fennimore Cooper,1137368264
1967,Shakespeare,1137191597
1968,Conan,1137205643
1969,Andrew Lloyd Weber,1137374117
1970,In Netflix queue,1137202085
1971,Vietnam,1137202085
1972,mental illness,1137375694
1973,In Netflix queue,1137201854
1974,mockumentary,1137368329
1975,Mafia,1137191577
1976,jungle,1137374191
1977,lawyer,1137375802
1978,Tolstoy,1137191560
1979,hit men,1137368241
1980,reunion,1137368241
1981,reunion,1137375929
1982,ballroom dance,1137368308
1983,In Netflix queue,1137202048
1984,dinosaurs,1137373781
1985,death,1138031807
1986,weddings,1138031775
1987,transplants,1137205452
1990,aliens,1137205519
1991,military,1137374138
1992,president,1137375681
1993,Tom Clancy,1137191607
1994,Police,1137191242
1995,twist ending,1138031717
1996,1970s,1137191612
1997,England,1137375849
1998,Queen Victoria,1137375849
1999,lawyers,1137374095
2000,Henry James,1138031883
2001,future,1137205460
2002,military,1137375949
2003,In Netflix queue,1137202154
2004,Amish,1137521041
2005,alternate universe,1138031846
2006,TV,1137205617
2007,Henry James,1137181445
2008,Savannah,1137374207
2009,sequel,1138031833
2010,slasher,1138031824
2011,spoof,1138031824
2012,Canada,1139838573
2013,death,1139838573
2014,shipwreck,1138031879
2015,Coen Brothers,1138306661
2016,Charles Dickens,1137374163
2017,amnesia,1138031699
2018,1980s,1137205630
2019,In Netflix queue,1137201971
2020,politics,1137374994
2021,twist ending,1138031861
2022,No DVD at Netflix,1137179444
2023,In Netflix queue,1137201105
2024,In Netflix queue,1137201889
2025,generation X,1138031706
2026,conspiracy,1137205667
2027,heist,1138031795
2028,Australia,1137191654
2032,space,1137373862
2033,mathematics,1138031797
2034,ships,1138031771
2035,alcoholism,1137766211
2036,anti-Semitism,1137368219
2037,Judaism,1137368219
2038,Huey Long,1137201047
2040,In Netflix queue,1137201047
2041,Robert Penn Warren,1137201047
2042,boxing,1137191644
2043,coulda been a contender,1137191644
2044,Gangs,1137202674
2046,racism,1137520942
2048,Dickens,1137191634
2050,prostitution,1138031755
2051,drugs,1137368199
2052,police,1137368199
2053,boxing,1137191671
2054,sports,1137191671
2055,divorce,1137181397
2056,Olympics,1137181069
2057,sports,1137181069
2058,adultery,1138031923
2059,Africa,1138031923
2060,China,1137368246
2064,autism,1137191663
2065,rasicm,1137368186
2066,Jason,1137374129
2067,Jason,1137373611
2068,Jason,1137373908
2069,Jason,1137373605
2070,Jason,1137373625
2071,halloween,1137374175
2072,halloween,1137374180
2073,ghosts,1138031804
2074,ghosts,1137374228
2075,ghosts,1137373825
2076,demons,1137368191
2077,California,1138031745
2078,Mexico,1138031745
2080,time travel,1137374084
2081,samurai,1137368312
2082,adultery,1137368176
2083,Bible,1137202075
2084,Katzanzakis,1143683469
2085,World War II,1137180952
2087,Disney,1138032013
2088,police,1138032116
2089,twins,1137374214
2090,General Motors,1138032156
2091,Michigan,1138032156
2092,In Netflix queue,1137202057
2093,memory,1138032133
2094,music,1137191821
2095,AIDs,1137200442
2096,In Netflix queue,1137200442
2097,sexuality,1137418851
2098,suburbia,1137418851
2099,Disney,1138032023
2100,Disney,1138032086
2102,Disney,1137191781
2103,carnival,1138559451
2104,Ray Bradbury,1138559451
2105,mermaid,1137191808
2106,weather forecaster,1138032081
2107,S.E. Hinton,1137191789
2108,archaeology,1137784519
2109,Tolkein,1137374427
2110,Stephen King,1137191728
2111,Stephen King,1137374355
2112,Stephen King,1137373696
2114,mice,1137521184
2115,1980s,1138032148
2116,high school,1138032148
2117,demons,1138032159
2118,vampires,1137374320
2119,aquarium,1137202573
2120,Boston,1137202573
2121,personals ads,1137202573
2122,murder,1137205604
2123,theater,1140467428
2124,Capone,1138032218
2125,gangsters,1138032218
2126,survival,1137205513
2130,small towns,1138032173
2131,paranoia,1137205610
2132,train,1137271242
2133,journalism,1137205380
2134,Mafia,1137374432
2135,In Your Eyes,1137202613
2136,Lloyd Dobbler,1137202613
2137,Mafia,1137374445
2138,court,1137191761
2139,military,1137191761
2140,freaks,1137205437
2141,Screwball,1137202461
2142,Broadway,1137205562
2143,court,1137374439
2144,adolescence,1138032095
2145,death penalty,1137374919
2146,freaks,1137205442
2147,Holocaust,1137181119
2148,racism,1138031951
2149,terrorism,1138032178
2150,football,1137374560
2151,England,1137191737
2152,In Netflix queue,1137202131
2153,Pixar,1137191711
2154,South America,1137205389
2155,In Netflix queue,1137201464
2156,In Netflix queue,1137202019
2159,heist,1138032185
2160,Bible,1137191285
2161,Moses,1137202582
2162,England,1137191800
2163,boxing,1137374485
2164,boxing,1137373840
2165,boxing,1137373964
2166,martial arts,1138032051
2167,martial arts,1137374406
2169,martial arts,1137374411
2170,christmas,1137373883
2171,e-mail,1137202717
2172,remake,1137202717
2174,doctors,1137373812
2175,In Netflix queue,1137201903
2176,kidnapping,1137374497
2177,religion,1140703344
2178,Australia,1137374348
2179,Australia,1137373731
